,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,PCA1,PCA2,PCA3,FICA1,FICA2,FICA3,TSVD1,TSVD2,TSVD3,GRP1,GRP2,GRP3,SRP1,SRP2,SRP3
1328,0,0,1,0,-0.38159658183809786,1,0,0,0,0,2,2,0,0,0,0,2,-0.3493659799538514,-0.4687972204430328,0,1,-1.4089091650122552,0.6552270320140087,0.1379349708873792,-0.0019655457129078135,0.004271560881924397,0.008254769027340377,1.7145032184865496,2.5327212669804027,-0.8882798631067473,-0.5302477953361332,3.6487090105510873,0.9449561222880444,5.9501998065846955,-2.5618641914363005,-5.526555594809757
1329,0,0,1,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,0,-1.5076384890696393,-0.34741996365790123,0,4,2.184282136327833,2.7005564581676134,0.8697201310187909,-0.0015630397978142255,-0.020347690531216357,0.02057888131354235,5.2970571261612625,-1.055837103131882,-3.912490680218392,1.7009297775511205,-0.07913188760049399,-1.2831097381271295,3.570848166050226,-1.5044879049434663,-0.6211167480877053
1330,1,0,1,0,-0.4223169455581282,1,0,0,2,0,0,2,0,0,1,1,1,-0.28289409994720643,-0.43760295637657387,0,1,-1.0416550545180643,1.147944763568626,1.209845886335215,-0.012150468010514792,-0.002364785769964729,0.013289688660941894,1.8810859489692489,1.907743910422511,-1.712348372714492,0.6674529552482795,-2.547368119029515,-0.5655332349813621,-3.341942618830736,-2.8917871749779245,4.51404991555747
1331,0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.3165318340505352,-0.9970465839124084,0,0,-3.498690125924518,0.09901095654613716,0.5661898675968947,-0.010209697825167707,0.014003068412915728,0.007673222602983667,-0.2381893960109949,4.712427625443249,-0.07333071805744135,0.4711354009614538,-0.3881564298296905,0.2669404636924573,-0.3913553373009921,-2.41965451414266,0.11849006966671127
1332,1,0,0,0,1.4915401492832985,1,2,2,1,1,1,1,1,1,2,0,0,-1.3564149620545218,-0.251761969178095,0,4,2.468131529300292,1.8324830254384428,1.1137545825159814,-0.005506762456797487,-0.020124294712295748,0.012958387944994246,5.82385437951037,-1.1536581578550993,-2.672793432281635,0.6277167207962087,-1.3471187538030163,-1.9606083176868387,-0.757923193305214,1.195343808416655,1.3430709958750677
1333,1,0,0,0,0.7178532386027215,0,1,0,2,0,0,2,0,0,1,1,3,-0.9758634490164798,-0.2359551092548221,0,3,0.2684610755621323,1.8180851986934494,0.620561959576889,-0.0028992710688728954,-0.008258001342367665,0.015983119601263626,3.961001952559409,1.4073340766460058,-2.521336188100696,1.6076732519580428,-0.9556874780358252,-0.3607563465368227,-0.22395607723189737,-2.6151000048037307,1.3444361397857094
1334,0,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.3148700370503688,-0.997024507292404,1,0,-3.352724160426522,-0.19567891123633954,1.1866094672805803,-0.017300962289000275,0.012040384140904187,0.005724069056506433,-0.42273437104480116,4.192521304351827,0.24131009360001035,1.1254777477953044,-5.226751675914554,-0.8021506645651181,-7.494724555145035,-1.9413394766961345,6.813637497230152
1335,1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,3,-0.6567984249845842,-0.96556532378589,1,0,-3.5831328129273077,-0.12622068502553027,0.3862830991741385,-0.00879576863974313,0.015610869768110503,0.00564174561248219,-0.14530719606738712,4.959520178153019,0.28049067398359223,0.6641345949142421,0.09512142530278471,1.2628015484031914,-1.4130220886409488,-1.24659273076439,0.3648910380023236
1336,0,0,1,0,-0.7073594915983407,1,0,1,0,2,0,0,0,0,0,0,0,0.35191235411625243,-0.5160411872528148,0,1,-1.3637159659336686,-0.12393519890353656,1.8899901440749753,-0.022329321230789623,0.0002850341194151955,0.0038402140864909028,0.8651273063272629,1.487527305928997,-0.05256628967097301,-1.6736186820971424,-1.6872201943900162,1.0475667973577019,-2.511164870365345,1.3370926309689621,5.589675664918767
1337,1,0,0,0,-0.05583367207785506,1,0,2,1,1,1,1,1,1,2,0,0,-1.4744025490663168,-0.7392137388790233,0,2,0.06718838966443459,2.156726191973578,0.41250976820683743,-0.00024416972654316675,-0.007544060844685279,0.01895866539662455,3.3475004976153118,1.2282766613462144,-3.0471953371471927,0.6996098240842733,1.8886352925312635,-1.958138526697118,4.177444146768282,-1.0453695465606687,-3.280369929757337
1338,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-0.9992542459128654,1,0,-2.883518996304715,1.1370495347305127,-1.5871549660205153,0.01579845988743221,0.015585977475490112,0.01262543280567302,1.6994838039652702,5.526603051683465,-1.2040343989912272,-0.9290324426516489,3.8420911710704027,0.8821529285593672,5.510362323206599,-0.482126649752217,-5.9630190206323
1339,1,0,1,0,1.369379058123207,1,2,1,0,2,2,0,2,2,0,1,1,1.3373579752147635,2.1414098691774184,1,4,3.590122958952607,-2.1120497212081695,-0.22627251463879777,0.0027948254780399318,-0.010111279227634943,-0.024661581640357977,7.062430657850968,-2.1966616521748614,3.0232371764377928,-3.292761498144161,-7.632105864492655,-1.4775629379628685,-14.847440830119538,7.83517144027101,16.54914368423504
1340,0,0,1,1,-1.318164947398796,0,1,0,2,2,2,2,2,0,2,0,1,-0.28954128794787104,0.0,0,0,-0.4178538393057852,0.840985095302873,-0.678911910784297,0.008434676970845389,0.0019348263907334347,0.0070329845262674055,3.101105244592404,1.9812893124680018,-1.0482053551587198,-0.9069286030070944,-3.5996183842959053,-3.159086821240078,-2.4406208439232984,-1.9528442629017977,7.350669538104725
1341,1,0,0,1,-1.1960038562387048,1,0,0,0,0,0,0,2,0,0,1,1,-0.33440980695235617,-0.9333334585792163,1,0,-2.74670347840824,-0.7439477961744151,0.636713030318978,-0.011660549357973764,0.012576494298559325,-0.0007753486751113747,0.14349200182171712,3.556920846644619,1.0390442704699163,0.2951015162919795,-3.4111990402520185,0.16323572022820035,-5.7313437421185345,0.7041995181206622,5.6587930375968725
1342,0,0,0,0,-0.9924020376385532,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969250676455,-0.9456301359217624,0,0,-2.209451421898925,1.9122460756866106,-1.7379540602897794,0.01973873537874525,0.010875588127042896,0.01791171599043031,2.2488338204878477,4.778006844231102,-2.3151246431831223,-0.6672974404408023,4.969226889200115,-1.5912987872672397,9.512725909598355,-1.8336566519606152,-7.536146639200707
1343,1,0,1,1,1.2879383306831464,1,0,0,2,0,2,0,2,2,1,1,1,0.27546969210861083,1.0620397639139314,0,4,2.8816410696134906,0.2185984115766601,-0.24397039009256924,0.006578876260532971,-0.013095723878384435,-0.003442547185730837,6.220305511753777,-1.5455917744637286,-0.28835073071930667,0.5544455690850001,-4.735329839840569,-2.6316982982523536,-6.2635321451323165,3.7825596530193226,8.299518021004413
1344,0,0,1,0,-0.1779947632379461,1,0,2,1,1,1,1,1,1,0,0,3,-1.4710789550659844,-0.7595463059032332,0,2,-0.9874948586053666,1.7601614508606447,-1.1891708981035314,0.015001917321493672,0.0037889559779388637,0.015229759601504793,3.467297687371953,3.506060365724639,-2.168335181602028,-0.7949862870155331,4.468972839536878,1.4783591028590668,8.603935905124494,-0.5300004555623158,-6.830714502849016
1345,0,0,1,0,1.002895784642934,1,2,1,0,0,2,0,2,2,1,1,1,1.1961052302006432,1.6344202907724446,0,3,2.5875700441454597,-1.8611748090608997,-0.32625909311713125,0.0031296374021853902,-0.0058199059404157195,-0.020904611827009076,5.745323597655236,-1.4740372485708695,2.6519605592056954,-2.805407843485445,-6.4625621767649095,-2.8928932535640577,-11.497368248632421,5.269864201792688,11.973659598048869
1346,0,0,1,1,-0.748079855318371,1,2,1,0,0,2,0,0,2,0,1,2,0.7474200401557899,-0.4524384450196457,1,1,-1.0069034232902632,-1.6519115709255936,-0.35997620628255556,-0.0005060290641933414,0.010343750881663488,-0.012925174172772318,2.7994668633603124,2.732940114306215,2.505603173779357,-2.806634709157783,-5.564519030387372,1.2035396988633196,-8.569989213194381,4.232374912130887,10.132447379200265
1347,1,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,2,1,3,-1.4893587220678115,-0.843238772340562,0,1,-1.3726244911818422,1.9713983481282153,-1.518423820394013,0.018505185634606618,0.006108630274455457,0.01726468022755483,3.3048949706544795,4.129812892632485,-2.404577418059435,0.30300966069155116,3.929619556099927,-1.5434965496233677,6.766505629232089,-1.1727387083982024,-4.722669550289161
1348,1,0,1,0,-0.9109613101984924,1,0,1,0,0,0,0,2,0,0,1,2,0.5047976781315361,-0.6296695504163419,1,0,-2.532899125762773,-1.112485091745816,-0.16069564174162748,-0.0034886849128038084,0.015268406134120826,-0.00538287952259887,0.8367759681936928,3.8484781706226854,1.692253291229652,-0.507716867557969,-3.992946084944636,1.1441119735749745,-8.420012387327887,0.8257799419462507,7.628810176789139
1349,0,0,1,0,0.7585736023227521,0,1,0,0,2,0,0,2,2,0,1,2,-0.5022513039691348,0.11923562999872113,0,3,0.9705378086198746,-0.45429804980718286,-0.192016513019209,0.0023871604429079227,-0.0026118580568771405,-0.005839273536219774,4.437501733751501,0.4740848971470134,0.7202330175178813,-1.4968707069735543,-4.05644822086666,0.08598135234331754,-6.237426049342908,3.1210445346079334,9.065969244566833
1350,0,0,1,0,1.4100994218432374,1,2,0,2,2,2,0,0,0,2,0,3,0.0295237360840249,0.90052721196049,0,4,2.6617169483997376,1.1184571189491392,0.3934033038785683,0.0011448604270460332,-0.016661991052494465,0.005523238952217499,6.533375452400167,-0.8147055343954683,-1.5247323800929982,0.8095032694484994,-3.0799727113647313,-1.9307526706628955,-2.7450106325364336,0.8310944904345641,7.047375579296708
1351,1,0,1,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,1,2,-1.4727407520661506,-0.8974147978317794,0,0,-2.289222745938898,1.1960378809787784,-0.9519662224870056,0.009771573201668325,0.010541060573804042,0.012957947774157473,1.926658520112589,4.537872563567231,-1.402977533789419,-0.7574672350456378,1.7172662528080318,0.020555981993786773,4.0280350502882065,1.227728278406045,-1.6321244218011295
1352,1,0,1,1,1.6137012404433893,0,1,0,2,0,2,2,2,2,2,0,0,-0.12668518193159078,1.0004018408611692,0,4,3.804010993132467,1.0452219638650644,0.043876788942961355,0.006178979919119639,-0.020569329496493583,0.002445283907268908,6.804555279524376,-2.7755971267305544,-1.543103345455889,0.1939010086651905,-5.098983869759298,-3.36549436184935,-5.641372310515068,1.9646948210434725,6.8521168033180455
1353,1,0,1,1,1.369379058123207,1,0,2,1,1,1,1,1,1,1,1,2,-1.4760643460664828,-0.4078878258504213,0,4,1.4672755920953862,2.4179187247154554,-0.2350530740588078,0.008956323209169267,-0.012551441294536114,0.017908258450986987,5.6944904633880284,0.7851337538041224,-3.2558955257038513,1.2031226726820696,1.6908838502162526,0.24316533607575067,5.643539806499755,1.6138452644252246,-1.6321710459705965
1354,0,0,0,0,-0.5851984004382496,1,2,1,0,0,0,2,2,0,0,1,2,0.7839795741594444,-0.28434706030484186,1,1,-1.0550648478717621,-1.4367688576784352,-0.13341691996510313,-0.002599722497823019,0.009221851823912575,-0.01068997498744475,2.562951863449929,2.5968290828393084,2.1591389016645897,-3.098614094099787,-4.258247753184973,0.9949571478544808,-7.853111112780779,0.7104556907389243,8.3738899290285
1355,0,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,1,2,-1.5043148950693068,-0.9291830540183572,0,0,-2.45410652202437,1.0837504563204123,-0.9469225290819785,0.00929977899076947,0.011590570142008857,0.01228640382772731,1.5697285906779526,4.519637923687238,-1.2661277492101244,-0.929602275267508,2.373135470689571,-0.7062061869484998,4.782615627827795,-1.4143356623557564,-2.5819442729985216
1356,0,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,0,0,1,1,0.3469269631157543,-0.7282858119767607,0,0,-2.399047490559585,-1.2942506841947705,1.5861081254424714,-0.022548406216663774,0.009268053368513447,-0.004826040074903445,0.24881000342178652,2.9067708872661786,1.709023257639107,-1.842631708687334,-4.429441995597111,-0.04090904635188792,-7.900843035352016,1.2328811335144505,8.006063683929211
1357,1,0,1,0,0.6364125111626608,1,2,1,2,2,2,0,2,2,0,1,0,1.5517297882361936,1.3386377359512023,0,2,2.3347770179153176,-1.9259758740799628,-0.08442941206692288,8.448658886599079e-05,-0.005288104933847334,-0.020698532118659945,5.5531562664514595,-1.1905435747264081,2.732386943936423,-3.3061082555528145,-9.724889862842234,-2.9645418481541856,-17.484722887723414,6.839374114697769,19.74841991889801
1358,1,0,0,0,-0.9109613101984924,1,0,1,0,0,0,0,0,0,0,0,3,0.17908546609897602,-0.6834040435074678,0,0,-3.1628652537615216,-0.1817676917989142,0.12125313979314213,-0.005521622424665273,0.014710482782985913,0.004079732481484485,0.12661466757185,4.425374380073329,0.3582859897336287,-1.270396683748587,3.3795656641494856,1.115574670325157,3.0559851850453845,1.8811629820711377,-4.408412620685523
1359,0,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,2,2,0,1,2,0.9966895901807084,-0.6152314409333524,1,0,-1.863729118151914,-2.5473313451019464,-0.8050105215727466,0.001546669089307686,0.018231652062584015,-0.01973059924860766,1.8216438571809723,3.4804219706996506,3.8110984372879706,-3.924883640640378,-6.6433940854910745,0.4245855148252165,-12.66543420270522,4.1142650741919615,11.981225881373483
1360,0,1,0,0,-0.7888002190384014,1,2,1,0,0,0,0,2,2,0,1,2,1.0066603721817051,-0.43857432765677506,1,1,-1.117271096885024,-2.467764536187214,-0.617523602349547,0.0005840491988247711,0.013933524602632643,-0.020087873218847294,2.640200148823297,2.7892514722274937,3.6784207000447937,-3.8704630007608163,-7.670470496908961,-0.4327280925694803,-13.982034764903647,5.648133835315985,13.410326043433447
1361,1,0,0,0,-1.1552834925186746,1,2,1,0,2,0,0,0,0,0,0,2,0.4549437681265524,-0.8624233551245343,1,0,-2.4608265272266636,-1.1098658299893365,0.7906079848223119,-0.013671371476415587,0.011730444421979213,-0.004206986736855966,0.9723674524470731,3.7769669663613437,1.6233179984840262,-2.560067649718882,-2.778524308927514,1.6517538126328974,-6.742415155632184,3.327698413924985,7.258214317645459
1362,1,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,2,0.180747263099142,-0.9030884891729541,1,0,-3.1951828872262236,-0.5435899966750459,0.7257449282645752,-0.01278701291088322,0.013807690284815906,0.0018416543390212526,-0.08146917140402045,4.224441349784203,0.7910431136144449,-0.23915653554365854,-1.651759861841735,1.2746564625321208,-4.405111063945683,0.11606205546956477,3.9386808449308885
1363,0,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,0,0.9052907551715716,1.8505062473771856,0,4,4.797921628186381,-0.09642136494207389,-0.04946488405128109,0.006218533482492907,-0.021755411895568642,-0.009206074875236904,7.955599241235505,-3.6483801897031767,0.08783834017414076,-2.804829876476261,-6.471678387470983,-4.014992112377138,-9.106187543667048,3.346721217247152,12.945581748168593
1364,0,0,1,1,0.7585736023227521,1,0,0,2,2,2,2,2,2,2,0,1,0.6892571451499756,0.9442830728095496,0,3,2.9326822034954168,0.8018941331688233,-1.1343764938504783,0.01737843481149515,-0.011919239815453772,0.00028097250539294797,6.556928901958267,-1.2402496332366164,-1.0021330489517717,-2.303246144379158,-1.8086167043124635,-2.7564135418595255,-0.026185018033024754,2.853110238753102,6.207585822106256
1365,1,0,1,0,1.0843365120829946,0,1,0,0,2,0,0,0,2,0,1,0,-0.7880803879977081,0.0747953939295196,1,3,1.0601444147348105,-0.12383285031076072,1.934282560002346,-0.019844712480227247,-0.01107140109923294,-0.00029810600284888977,3.514143426591669,-0.7232495938151335,-0.06704309728883005,0.24808494932078703,-7.5690716675793155,0.23632687705733274,-12.043997698034499,2.5409729162908623,13.519444889245955
1366,1,0,1,0,-0.9109613101984924,1,2,1,0,0,0,0,2,0,0,1,2,0.6925807391503077,-0.648809979960305,1,0,-2.1534421226628893,-1.9355318906624206,0.10110279371821937,-0.007427494450276023,0.014865592597568587,-0.012756578433507058,1.4167219275408007,3.6161100128066876,2.8595578003614412,-1.5584898882117797,-7.073076199590799,1.1468125165170426,-13.811514398644626,2.2798213384497386,12.15033408028882
1367,1,1,1,0,1.1657772395230557,1,2,1,0,2,0,0,0,0,0,1,2,0.5779167461388456,1.1574990688136968,0,4,1.8654077630735515,-0.6518434147232685,1.628731434348708,-0.016566679059616774,-0.012334801056469584,-0.0066387434971715495,5.1186770688588075,-0.7570211496077051,0.8080278652991655,-1.8426326113475024,-4.862798278542274,-0.641054825923592,-9.022729764211688,6.930550281249496,11.663045690872552
1368,1,0,0,0,0.8807346934828431,1,0,1,2,0,2,2,0,0,1,0,2,0.6526976111463211,0.971702234855227,0,3,1.4455874352891884,1.2378737792491035,0.10864007245304572,0.002965057690672817,-0.010404622814621838,0.008271912921510685,4.766912839483753,-0.10659544838039847,-1.7314059216112445,-0.23505995069252994,1.9167498563699352,-1.6017700555707242,2.9556863784329517,0.16023461091494395,-1.7635712068746645
1369,0,0,0,0,0.025607055362205637,1,2,0,2,2,0,0,0,0,0,1,3,-0.12834697893175706,-0.11014045184877187,0,2,-0.4315373888418307,0.011912987618137045,0.7952045475677364,-0.009099707976498797,-0.0007119586808077207,0.0019200127528405265,3.3291189952085607,2.1008267989655867,0.046036386884773295,-0.9133670779008143,-3.89470444417642,-0.15792274346347646,-5.376581237049168,1.299336044201909,9.362182362172335
1370,0,0,0,0,-0.21871512695797649,1,0,2,1,1,1,1,1,1,2,1,0,-1.479387940066815,-0.7705183860455049,0,2,-0.0005247110511733079,1.9747557627991126,0.42631393827222075,-0.0008288407040504429,-0.006785769520243108,0.017533330318007644,3.318933613295669,1.3234732530944049,-2.7855482849702056,0.7705734752433799,-0.23017437798975834,-2.31110514876427,2.3804689747699155,-2.752742904831681,1.0295351608958034
1371,0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.4798707231290442,-0.9731817576874672,1,0,-2.896857722732388,-1.192479555243302,-0.1714849967055776,-0.003972800150540469,0.017203418623024498,-0.005453128959755771,0.4523117100255109,4.189468332607426,1.8091982543424387,-0.9863130211911751,-4.390455393879392,-0.25302584583612786,-7.694216365483685,0.9809197919608303,8.14706078256412
1372,1,0,0,0,-0.38159658183809786,1,0,1,0,2,0,0,2,2,0,0,3,1.0149693571825356,-0.03991472361423135,0,1,-0.9791776520661728,-1.1747665530678093,-1.666797075352562,0.014571115081944346,0.013319731958627101,-0.010635643377126403,3.0020706841785683,2.9908677811969926,1.9666088806483901,-4.481874927650092,2.3198775973391124,0.5732221051961846,0.23395116550892192,7.057676303762144,0.9802874784490085
1373,1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9993867056328928,0,0,-2.7935435885874615,1.377716238293634,-1.6118192978133379,0.016635794272821563,0.014600321429618993,0.014503485388740533,1.7666953957866962,5.426673883164529,-1.5467293958886543,-1.6859259475176636,6.153485681112075,0.39616043818568325,10.421679986645191,1.9490319688177282,-9.176647796168195
1374,1,0,1,1,0.5142514200025698,1,0,0,2,2,2,2,2,2,2,1,3,0.6510358141461546,0.6953029523979977,0,2,1.7329556091593412,0.6312120596439867,-2.4507588176718325,0.029812399864914164,-0.0014814888384612744,-0.0008778759360781379,6.408727495303046,1.0457452390131203,-0.48509599758897337,-2.037688751328245,-0.6296300697479951,-2.559845293289491,0.0013538610357624048,3.5313303421193525,5.921460802078065
1375,0,0,1,1,0.2699292376823877,1,0,2,1,1,1,1,1,1,2,1,0,-1.4926823160681442,-0.6307292281765613,0,2,0.3636971476531387,2.136966820729037,0.45872981385130235,-0.00042638001873939856,-0.009019765594253782,0.018339949244498353,3.6954999104518462,0.9758936274798489,-3.0219151898621037,0.9551555675729458,-1.6621128389369035,-1.9937428719738741,2.003017344356721,-0.9482042553919785,2.989538761257866
