,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,YearBuilt,1stFlrSF,YearRemod/Add,GarageYrBlt,FullBath,TotRmsAbvGrd,Fireplaces,MasVnrArea,BsmtFinSF1,LotFrontage,WoodDeckSF,OpenPorchSF,HalfBath,BsmtFullBath,2ndFlrSF,LotArea,BsmtUnfSF,BedroomAbvGr,ScreenPorch,PoolArea,3SsnPorch,BsmtFinSF2,MiscVal,BsmtHalfBath,Order,YrSold,LowQualFinSF,OverallCond,KitchenAbvGr,EnclosedPorch
517,7,1436,2.0,529.0,1436.0,2008,1436,2009,2008.0,2,6,0,0.0,0.0,90.0,0,121,0,0.0,0,7993,1436.0,3,0,0,0,0.0,0,0.0,518,2009,0,5,1,0
518,8,1314,2.0,552.0,1300.0,2009,1314,2009,2009.0,2,6,0,72.0,936.0,72.0,135,112,0,1.0,0,8640,364.0,3,0,0,0,0.0,0,0.0,519,2009,0,5,1,0
519,7,1402,2.0,625.0,1402.0,2008,1402,2008,2008.0,2,7,0,0.0,0.0,72.0,205,126,0,0.0,0,8640,1402.0,3,0,0,0,0.0,0,0.0,520,2009,0,5,1,0
520,9,1530,3.0,984.0,1530.0,2007,1530,2008,2008.0,2,7,1,120.0,0.0,112.0,212,136,0,0.0,0,12606,1530.0,3,0,0,0,0.0,0,0.0,521,2009,0,5,1,0
521,9,1766,3.0,478.0,1766.0,2009,1766,2009,2009.0,2,7,1,162.0,1121.0,85.0,195,130,1,1.0,0,9187,645.0,2,0,0,0,0.0,0,0.0,522,2009,0,5,1,0
522,8,1448,2.0,692.0,1372.0,2006,1448,2007,2006.0,2,6,1,238.0,24.0,75.0,0,140,0,0.0,0,7500,1348.0,2,0,0,0,0.0,0,0.0,523,2009,0,5,1,0
523,10,2007,3.0,812.0,1017.0,2008,1026,2008,2008.0,2,10,1,160.0,765.0,85.0,168,52,1,1.0,981,11003,252.0,3,0,0,0,0.0,0,0.0,524,2009,0,5,1,0
524,8,1795,3.0,782.0,900.0,2006,909,2006,2006.0,2,8,1,121.0,682.0,84.0,168,45,1,1.0,886,10603,218.0,3,0,0,0,0.0,0,0.0,525,2009,0,5,1,0
525,8,1953,3.0,1043.0,1082.0,2005,1082,2006,2005.0,2,9,1,0.0,0.0,85.0,160,50,1,0.0,871,10574,1082.0,3,0,0,0,0.0,0,0.0,526,2009,0,5,1,0
526,7,1550,2.0,438.0,1092.0,2006,1112,2007,2007.0,2,7,0,100.0,812.0,65.0,0,168,0,1.0,438,8125,280.0,2,0,0,0,0.0,0,0.0,527,2009,0,5,1,0
527,8,1836,2.0,517.0,1836.0,2008,1836,2009,2009.0,2,8,1,288.0,0.0,65.0,0,175,0,0.0,0,8125,1836.0,3,0,0,0,0.0,0,0.0,528,2009,0,5,1,0
528,7,1662,3.0,711.0,1652.0,2006,1662,2007,2006.0,2,8,1,0.0,1430.0,85.0,168,120,0,1.0,0,10625,222.0,3,0,0,0,0.0,0,0.0,529,2009,0,5,1,0
529,7,2094,2.0,615.0,912.0,2003,912,2004,2003.0,2,8,1,0.0,0.0,75.0,182,182,1,0.0,1182,9375,912.0,4,0,0,0,0.0,0,0.0,530,2009,0,5,1,0
530,7,1221,2.0,400.0,1221.0,2004,1221,2005,2004.0,2,6,0,0.0,410.0,62.0,0,113,0,1.0,0,7500,811.0,2,0,0,0,0.0,0,0.0,531,2009,0,5,1,0
531,7,1553,2.0,588.0,1553.0,2003,1553,2004,2003.0,2,6,0,0.0,771.0,68.0,192,88,0,1.0,0,8736,422.0,3,0,0,0,360.0,0,0.0,532,2009,0,5,1,0
532,7,1653,2.0,628.0,812.0,2003,812,2003,2003.0,2,6,0,0.0,410.0,65.0,0,45,1,1.0,841,8127,402.0,3,0,0,0,0.0,0,0.0,533,2009,0,5,1,0
533,7,1218,2.0,576.0,1218.0,2007,1218,2007,2007.0,1,6,0,0.0,0.0,80.0,0,178,1,0.0,0,9605,1218.0,3,0,0,0,0.0,0,0.0,534,2009,0,6,1,0
534,7,1141,2.0,484.0,1141.0,2006,1141,2006,2006.0,1,6,0,0.0,54.0,63.0,182,0,1,1.0,0,7500,1087.0,3,0,0,0,0.0,0,0.0,535,2009,0,5,1,0
535,6,1158,0.0,0.0,1158.0,2004,1158,2004,0.0,1,5,0,0.0,0.0,63.0,0,50,1,0.0,0,7500,1158.0,3,0,0,0,0.0,0,0.0,536,2009,0,5,1,0
536,7,1812,2.0,478.0,835.0,2004,871,2004,2004.0,2,8,0,0.0,0.0,96.0,146,91,1,0.0,941,10628,835.0,3,0,0,0,0.0,0,0.0,537,2009,0,5,1,0
537,8,1512,3.0,845.0,1512.0,2004,1512,2004,2004.0,2,6,0,264.0,516.0,76.0,210,36,0,0.0,0,10141,222.0,3,0,0,0,774.0,0,0.0,538,2009,0,5,1,0
538,7,1200,2.0,555.0,1176.0,2003,1200,2003,2003.0,2,5,0,0.0,833.0,67.0,0,41,0,1.0,0,10083,343.0,2,0,0,0,0.0,0,0.0,539,2009,0,5,1,0
539,7,1114,2.0,576.0,1114.0,2004,1114,2005,2005.0,1,6,0,0.0,0.0,63.0,248,102,1,0.0,0,13072,1114.0,3,0,0,0,0.0,0,0.0,540,2009,0,5,1,0
540,5,1114,0.0,0.0,1114.0,2004,1114,2004,0.0,1,6,0,0.0,0.0,63.0,0,39,1,0.0,0,13072,1114.0,3,0,0,0,0.0,0,0.0,541,2009,0,5,1,0
541,5,1114,2.0,576.0,1114.0,2003,1114,2004,2004.0,2,6,0,0.0,836.0,60.0,0,42,0,1.0,0,12450,278.0,3,0,0,0,0.0,0,0.0,542,2009,0,5,1,0
542,7,1450,3.0,788.0,1450.0,2008,1450,2009,2008.0,2,6,0,140.0,0.0,61.0,0,93,0,0.0,0,7328,1450.0,2,0,0,0,0.0,0,0.0,543,2009,0,5,1,0
543,7,2122,2.0,559.0,913.0,1996,913,1997,1997.0,2,8,1,132.0,637.0,43.0,0,74,1,1.0,1209,11492,276.0,4,0,0,0,0.0,0,0.0,544,2009,0,5,1,0
544,8,1844,2.0,620.0,1844.0,2005,1844,2006,2005.0,2,7,1,366.0,976.0,88.0,165,44,0,1.0,0,10994,868.0,2,0,0,0,0.0,0,0.0,545,2009,0,5,1,0
545,7,1434,2.0,527.0,1454.0,2001,1434,2001,2001.0,2,6,1,0.0,20.0,65.0,290,39,0,0.0,0,8529,1434.0,3,0,0,0,0.0,0,0.0,546,2009,0,5,1,0
546,6,1730,2.0,528.0,816.0,1992,833,1992,1992.0,2,6,0,0.0,52.0,70.0,0,91,1,0.0,897,7703,400.0,3,168,0,0,364.0,0,0.0,547,2009,0,6,1,0
547,6,1217,1.0,288.0,626.0,1980,626,1980,1980.0,1,6,1,0.0,0.0,75.0,0,28,1,0.0,591,10762,626.0,3,0,0,0,0.0,0,0.0,548,2009,0,6,1,0
548,6,1332,2.0,542.0,1332.0,1990,1332,1991,1990.0,2,5,0,0.0,0.0,50.0,0,60,0,0.0,0,7175,1332.0,2,0,0,0,0.0,0,0.0,549,2009,0,5,1,0
549,7,1540,2.0,495.0,754.0,1994,754,1994,1994.0,2,6,0,0.0,36.0,70.0,140,32,1,1.0,786,9109,122.0,3,0,0,0,596.0,0,0.0,550,2009,0,5,1,0
550,6,1400,2.0,465.0,676.0,1986,698,1986,1986.0,2,6,0,141.0,331.0,0.0,0,48,1,0.0,702,10274,345.0,3,0,0,0,0.0,0,0.0,551,2009,0,7,1,0
551,6,1882,2.0,612.0,0.0,1981,964,1981,1981.0,2,8,2,0.0,0.0,75.0,0,0,0,0.0,918,8250,0.0,4,0,0,0,0.0,0,0.0,552,2009,0,7,2,0
552,4,841,1.0,294.0,721.0,1950,841,1950,1950.0,1,4,0,0.0,0.0,60.0,250,0,0,0.0,0,8400,721.0,2,0,0,0,0.0,0,0.0,553,2009,0,4,1,24
553,6,784,2.0,360.0,784.0,1928,784,1950,1950.0,1,5,0,0.0,0.0,60.0,0,0,0,0.0,0,9000,784.0,2,0,0,0,0.0,0,0.0,554,2009,0,3,1,91
554,5,980,2.0,400.0,980.0,1962,980,1962,1969.0,1,5,0,0.0,68.0,63.0,0,28,0,1.0,0,9750,28.0,3,0,0,0,884.0,0,0.0,555,2009,0,5,1,0
555,5,980,2.0,484.0,980.0,1977,980,1977,1986.0,1,6,0,153.0,560.0,71.0,192,0,0,0.0,0,7064,420.0,3,0,0,0,0.0,0,0.0,556,2009,0,6,1,0
556,5,864,2.0,732.0,864.0,1961,864,1961,1982.0,1,5,0,0.0,660.0,0.0,0,312,0,1.0,0,8499,204.0,3,0,0,0,0.0,0,0.0,557,2009,0,6,1,0
557,5,864,1.0,440.0,864.0,1961,864,1961,1961.0,1,5,0,0.0,864.0,0.0,158,0,0,0.0,0,9079,0.0,2,0,0,0,0.0,0,0.0,558,2009,0,5,1,0
558,5,1020,1.0,288.0,1024.0,1965,1020,1965,1965.0,2,5,0,0.0,544.0,0.0,171,0,0,0.0,0,9316,480.0,3,0,0,0,0.0,0,0.0,559,2009,0,5,1,0
559,5,912,1.0,300.0,912.0,1963,912,1995,1963.0,1,6,0,0.0,624.0,0.0,0,0,0,1.0,0,7791,288.0,3,0,0,0,0.0,0,0.0,560,2009,0,8,1,0
560,5,1144,1.0,264.0,864.0,1961,1144,1983,1961.0,1,6,1,0.0,594.0,80.0,165,0,0,1.0,0,10000,270.0,3,0,0,0,0.0,400,0.0,561,2009,0,6,1,0
561,5,864,1.0,360.0,864.0,1965,864,1965,1965.0,1,5,1,0.0,553.0,60.0,0,0,0,0.0,0,8281,0.0,3,0,0,0,311.0,0,0.0,562,2009,0,5,1,236
562,5,912,1.0,252.0,912.0,1962,912,1962,1962.0,1,6,0,60.0,140.0,65.0,0,0,0,0.0,0,7150,182.0,3,0,0,0,590.0,0,1.0,563,2009,0,6,1,0
563,8,2014,3.0,864.0,2014.0,1980,2014,1980,1980.0,2,6,2,115.0,1733.0,0.0,462,0,0,1.0,0,15676,189.0,2,0,0,255,92.0,0,0.0,564,2009,0,8,1,0
564,7,1755,2.0,524.0,975.0,1991,975,2008,1991.0,2,7,1,196.0,601.0,0.0,502,60,1,0.0,780,11949,158.0,3,0,0,0,216.0,0,1.0,565,2009,0,8,1,0
565,7,3005,3.0,704.0,1376.0,2004,1376,2005,2004.0,2,9,1,0.0,0.0,32.0,0,177,1,0.0,1629,2880,1376.0,3,0,0,0,0.0,0,0.0,566,2009,0,5,1,0
566,6,1224,2.0,528.0,612.0,2009,612,2009,2009.0,2,4,0,76.0,0.0,40.0,0,234,1,0.0,612,3951,612.0,2,0,0,0,0.0,0,0.0,567,2009,0,5,1,0
567,6,1224,2.0,528.0,612.0,2009,612,2009,2009.0,2,4,0,76.0,294.0,30.0,0,234,1,0.0,612,3000,318.0,2,0,0,0,0.0,0,0.0,568,2009,0,5,1,0
568,6,1726,2.0,561.0,1726.0,2008,1726,2008,2008.0,2,6,1,280.0,0.0,0.0,0,254,1,0.0,0,3830,1726.0,2,0,0,0,0.0,0,0.0,569,2009,0,5,1,0
569,6,1256,2.0,641.0,1145.0,2008,1256,2008,2008.0,1,5,1,252.0,962.0,0.0,0,169,1,1.0,0,4217,183.0,1,0,0,0,0.0,0,0.0,570,2009,0,5,1,0
570,6,1471,2.0,440.0,729.0,1999,742,1999,1999.0,2,6,0,894.0,381.0,34.0,0,24,1,0.0,729,3230,348.0,3,0,0,0,0.0,0,0.0,571,2009,0,5,1,0
571,6,1512,2.0,440.0,756.0,2000,756,2000,2000.0,2,4,0,513.0,507.0,34.0,0,32,1,1.0,756,2998,249.0,2,0,0,0,0.0,0,0.0,572,2009,0,5,1,0
572,7,1452,2.0,506.0,691.0,1999,713,1999,1999.0,2,6,0,218.0,549.0,35.0,0,34,1,1.0,739,3768,142.0,3,0,0,0,0.0,0,0.0,573,2009,0,5,1,0
573,8,1739,2.0,480.0,970.0,1999,983,2000,1999.0,2,7,0,456.0,649.0,24.0,115,0,1,1.0,756,2645,321.0,3,0,0,0,0.0,0,0.0,574,2009,0,5,1,0
574,8,1694,2.0,642.0,1694.0,1977,1694,2008,1977.0,2,5,1,450.0,1252.0,0.0,501,120,0,1.0,0,14694,306.0,2,0,0,225,136.0,0,0.0,575,2009,0,9,1,0
575,8,1226,2.0,484.0,1226.0,1981,1226,1981,1981.0,1,4,2,0.0,960.0,61.0,133,78,0,1.0,0,3782,266.0,1,0,0,0,0.0,0,0.0,576,2009,0,5,1,0
576,7,1740,2.0,540.0,1740.0,1981,1740,1981,1981.0,1,7,0,0.0,121.0,110.0,228,20,1,0.0,0,15417,1619.0,2,0,0,0,0.0,0,0.0,577,2009,0,5,1,218
577,8,2499,2.0,527.0,392.0,1976,1487,1976,1976.0,2,5,1,200.0,0.0,80.0,0,64,1,0.0,1012,9600,392.0,4,0,0,0,0.0,0,0.0,578,2009,0,5,1,0
578,4,1620,2.0,490.0,1281.0,1976,1620,1993,1993.0,2,8,1,0.0,1116.0,0.0,120,78,0,1.0,0,9991,165.0,3,0,0,0,0.0,0,0.0,579,2009,0,4,1,0
579,6,1556,2.0,441.0,727.0,1968,829,1968,1968.0,1,8,0,0.0,298.0,78.0,0,0,1,0.0,727,11700,429.0,4,0,0,0,0.0,0,0.0,580,2009,0,6,1,0
580,6,1442,2.0,615.0,1442.0,1970,1442,1970,1970.0,2,6,1,571.0,0.0,0.0,371,0,0,0.0,0,11717,1442.0,2,0,0,0,0.0,0,0.0,581,2009,0,6,1,0
581,6,1489,2.0,462.0,1489.0,1968,1489,1968,1968.0,2,7,1,0.0,0.0,0.0,0,0,0,0.0,0,9156,1489.0,3,0,0,0,0.0,0,0.0,582,2009,0,7,1,0
582,7,2090,2.0,484.0,1107.0,1973,1107,1973,1973.0,2,7,2,240.0,859.0,0.0,235,204,1,1.0,983,10382,216.0,3,0,0,0,32.0,350,0.0,583,2009,0,6,1,228
583,7,2067,2.0,784.0,752.0,1974,1285,1974,1974.0,2,7,2,0.0,560.0,0.0,297,40,1,0.0,782,12732,150.0,3,0,0,0,42.0,0,0.0,584,2009,0,6,1,0
584,6,1395,2.0,497.0,723.0,1972,735,1972,1972.0,1,6,1,0.0,593.0,0.0,294,116,1,0.0,660,12936,130.0,3,0,0,0,0.0,0,1.0,585,2009,0,6,1,0
585,6,2640,2.0,515.0,932.0,1967,1271,1997,1967.0,2,8,1,256.0,0.0,80.0,0,120,1,0.0,1369,10400,932.0,5,168,0,0,0.0,0,0.0,586,2009,0,7,1,0
586,6,1724,2.0,480.0,1680.0,1967,1724,1976,1967.0,1,7,1,359.0,528.0,0.0,0,0,1,1.0,0,17871,1152.0,3,0,0,0,0.0,0,0.0,587,2009,0,5,1,0
587,5,1336,2.0,502.0,1288.0,1969,1336,1969,1969.0,2,6,1,128.0,553.0,80.0,312,11,0,0.0,0,9600,588.0,3,0,0,0,147.0,650,1.0,588,2009,0,5,1,0
588,6,1216,1.0,336.0,1216.0,1969,1216,1969,1969.0,1,5,0,200.0,955.0,75.0,0,0,0,1.0,0,9000,261.0,3,0,0,0,0.0,0,0.0,589,2009,0,5,1,0
589,7,2288,2.0,520.0,908.0,1977,1316,1992,1977.0,1,8,2,283.0,432.0,0.0,321,72,2,0.0,972,13774,476.0,4,156,0,0,0.0,0,0.0,590,2009,0,7,1,0
590,6,1334,2.0,630.0,1350.0,1977,1334,1977,1977.0,2,6,1,360.0,686.0,80.0,0,16,0,0.0,0,9650,664.0,2,0,0,0,0.0,0,1.0,591,2009,0,5,1,0
591,7,1680,2.0,583.0,1650.0,1998,1680,1999,1998.0,2,7,1,0.0,144.0,78.0,78,73,0,1.0,0,10140,379.0,3,0,0,0,1127.0,0,0.0,592,2009,0,5,1,0
592,8,1665,2.0,528.0,810.0,2001,810,2001,2001.0,2,6,0,0.0,643.0,70.0,0,45,1,1.0,855,8400,167.0,3,0,0,0,0.0,0,0.0,593,2009,0,6,1,0
593,5,864,1.0,312.0,864.0,1967,864,1967,1967.0,1,5,0,0.0,648.0,62.0,0,0,0,0.0,0,7130,216.0,2,0,0,0,0.0,0,1.0,594,2009,0,6,1,0
594,5,1568,2.0,440.0,1568.0,1967,1568,1967,1967.0,1,7,0,0.0,0.0,80.0,160,40,1,0.0,0,9600,1568.0,3,0,0,0,0.0,0,0.0,595,2009,0,5,1,0
595,5,925,1.0,429.0,925.0,1965,925,1965,1965.0,1,5,0,0.0,338.0,70.0,0,0,0,0.0,0,9100,121.0,2,0,0,0,466.0,0,1.0,596,2009,0,6,1,0
596,7,2061,2.0,498.0,1165.0,1974,1165,1974,1974.0,2,8,1,252.0,698.0,80.0,0,77,1,0.0,896,9600,467.0,4,196,0,0,0.0,0,1.0,597,2009,0,5,1,0
597,6,1320,2.0,495.0,1232.0,1971,1320,1971,1971.0,2,5,1,509.0,962.0,0.0,0,20,0,0.0,0,16500,270.0,3,0,0,0,0.0,0,1.0,598,2009,0,5,1,0
598,6,1342,2.0,457.0,1372.0,1967,1342,1967,1967.0,2,7,1,0.0,251.0,0.0,0,0,0,0.0,0,9790,491.0,3,197,0,0,630.0,0,0.0,599,2009,0,5,1,0
599,4,894,2.0,396.0,894.0,1960,894,1960,1988.0,1,5,1,0.0,734.0,60.0,0,0,0,1.0,0,7436,160.0,2,0,0,360,0.0,0,0.0,600,2009,0,7,1,0
600,5,864,1.0,308.0,864.0,1959,864,1959,1960.0,1,5,0,0.0,403.0,65.0,0,0,0,0.0,0,8125,461.0,3,0,0,0,0.0,0,0.0,601,2009,0,7,1,0
601,6,864,1.0,300.0,864.0,1959,864,1959,2008.0,1,5,0,0.0,612.0,70.0,0,0,0,0.0,0,9100,252.0,2,0,0,0,0.0,450,0.0,602,2009,0,6,1,0
602,4,1362,3.0,768.0,1040.0,1957,1362,1957,1982.0,1,6,1,160.0,775.0,0.0,0,0,0,1.0,0,9450,265.0,3,0,0,0,0.0,0,0.0,603,2009,0,5,1,84
603,5,1728,2.0,576.0,1048.0,1956,1728,1956,1956.0,2,7,1,70.0,625.0,0.0,0,99,0,1.0,0,13495,222.0,3,0,0,0,201.0,0,0.0,604,2009,0,6,1,0
604,5,1776,3.0,888.0,1584.0,1958,1776,1958,1968.0,2,9,0,95.0,0.0,85.0,0,25,0,1.0,0,11475,1584.0,4,0,0,0,0.0,0,0.0,605,2009,0,5,2,0
605,6,1516,2.0,472.0,1516.0,1964,1516,1964,1964.0,1,6,0,180.0,196.0,100.0,0,0,1,0.0,0,10004,975.0,3,152,0,0,345.0,0,0.0,606,2009,0,6,1,0
606,5,1313,2.0,610.0,1313.0,1961,1313,1995,1961.0,1,6,1,217.0,310.0,85.0,172,28,1,1.0,0,9350,491.0,3,121,0,0,512.0,0,0.0,607,2009,0,6,1,0
607,5,1292,2.0,520.0,1292.0,1964,1292,1964,1964.0,1,6,2,144.0,998.0,115.0,0,32,1,1.0,0,10500,294.0,3,92,0,0,0.0,0,0.0,608,2009,0,5,1,0
608,5,1154,2.0,480.0,1154.0,1966,1154,1966,1966.0,1,6,1,200.0,740.0,0.0,0,58,1,0.0,0,11000,184.0,3,0,0,0,230.0,0,0.0,609,2009,0,6,1,0
609,5,2140,2.0,549.0,744.0,1965,825,1965,1965.0,2,7,1,0.0,388.0,0.0,0,40,1,0.0,1315,8970,356.0,4,0,0,0,0.0,0,0.0,610,2009,0,6,1,264
610,6,1445,2.0,645.0,1127.0,1964,1445,1964,1964.0,1,7,1,115.0,564.0,0.0,180,0,1,0.0,0,12095,563.0,3,0,0,0,0.0,0,0.0,611,2009,0,6,1,0
611,5,1041,1.0,270.0,1041.0,1959,1041,1959,1959.0,1,6,0,132.0,991.0,80.0,224,88,0,1.0,0,9600,50.0,3,0,0,0,0.0,0,0.0,612,2009,0,6,1,0
612,6,1576,2.0,368.0,1208.0,1961,1576,1961,1961.0,1,7,1,90.0,568.0,85.0,85,0,0,1.0,0,11475,640.0,4,0,0,0,0.0,0,0.0,613,2009,0,6,1,0
613,5,960,1.0,330.0,960.0,1955,960,1955,1955.0,1,5,0,0.0,100.0,68.0,0,70,0,1.0,0,9768,613.0,2,0,0,0,247.0,0,0.0,614,2009,0,5,1,0
614,4,708,0.0,0.0,420.0,1940,708,1950,0.0,1,5,0,0.0,280.0,50.0,164,0,0,0.0,0,5330,140.0,2,0,0,0,0.0,0,0.0,615,2009,0,7,1,0
615,5,1203,1.0,352.0,709.0,1950,979,1950,1950.0,1,5,1,161.0,185.0,0.0,0,0,0,1.0,224,7015,524.0,3,0,0,0,0.0,0,0.0,616,2009,0,4,1,248
616,6,1505,2.0,505.0,1505.0,1953,1505,1953,1953.0,1,6,1,90.0,1024.0,128.0,0,0,0,1.0,0,12160,481.0,2,0,0,162,0.0,0,0.0,617,2009,0,4,1,0
617,6,1691,2.0,550.0,1680.0,1967,1691,1967,1967.0,1,5,0,0.0,1173.0,90.0,0,67,0,1.0,0,9900,507.0,2,0,0,0,0.0,0,0.0,618,2009,0,5,1,260
618,6,1644,2.0,418.0,1416.0,1953,1644,1953,1953.0,1,7,2,238.0,1285.0,80.0,110,0,0,1.0,0,9600,131.0,3,0,0,0,0.0,0,0.0,619,2009,0,5,1,0
619,5,1050,1.0,338.0,1050.0,1956,1050,1956,1956.0,1,5,0,0.0,504.0,80.0,0,0,0,0.0,0,9600,546.0,2,0,0,0,0.0,0,0.0,620,2009,0,6,1,0
620,6,1668,1.0,271.0,856.0,1950,1112,2005,1950.0,1,6,0,0.0,120.0,80.0,0,0,1,0.0,556,9600,736.0,3,0,0,0,0.0,0,0.0,621,2009,0,8,1,0
621,5,1113,1.0,264.0,1113.0,1950,1113,2007,1950.0,1,5,1,0.0,607.0,80.0,0,80,0,0.0,0,9600,506.0,3,0,0,0,0.0,0,0.0,622,2009,0,7,1,120
622,5,1584,3.0,792.0,1584.0,1967,1584,1967,1967.0,2,8,0,0.0,0.0,65.0,0,152,0,0.0,0,8944,1584.0,4,0,0,0,0.0,0,0.0,623,2009,0,5,2,0
623,6,1453,2.0,530.0,1453.0,1961,1453,1961,1961.0,2,6,1,3.0,1312.0,92.0,0,49,0,1.0,0,10573,141.0,3,288,0,0,0.0,0,0.0,624,2009,0,6,1,0
624,6,1394,2.0,514.0,1394.0,1963,1394,1963,1963.0,1,6,2,247.0,609.0,0.0,0,76,1,1.0,0,9500,785.0,3,185,0,0,0.0,0,0.0,625,2009,0,5,1,0
625,6,1567,2.0,542.0,1562.0,1966,1567,2008,1966.0,2,5,2,210.0,1387.0,80.0,0,110,0,1.0,0,14695,175.0,2,342,0,0,0.0,0,0.0,626,2009,0,8,1,0
626,7,1986,2.0,486.0,768.0,1965,1186,1990,1965.0,2,7,3,176.0,454.0,85.0,0,42,1,0.0,800,13600,314.0,3,189,0,0,0.0,0,0.0,627,2009,0,6,1,0
627,6,2142,1.0,509.0,896.0,1968,1182,1968,1968.0,2,8,1,576.0,448.0,100.0,0,72,1,0.0,960,13000,448.0,4,252,0,0,0.0,0,0.0,628,2009,0,6,1,0
628,6,1392,2.0,576.0,1392.0,1968,1392,1968,1968.0,1,5,2,216.0,0.0,120.0,0,0,0,1.0,0,13560,1392.0,2,0,0,0,0.0,0,0.0,629,2009,0,3,1,240
629,4,1738,1.0,368.0,715.0,1920,1281,2007,1920.0,2,7,1,0.0,0.0,0.0,55,0,0,0.0,457,12513,715.0,4,0,0,0,0.0,0,0.0,630,2009,0,4,1,0
630,5,1144,1.0,286.0,1169.0,1956,1144,1956,1956.0,1,6,0,164.0,856.0,73.0,257,0,0,1.0,0,8760,313.0,3,0,0,0,0.0,0,0.0,631,2009,0,7,1,0
631,6,1478,2.0,442.0,1478.0,1957,1478,1957,1957.0,1,6,2,0.0,189.0,70.0,114,0,1,1.0,0,8400,628.0,3,216,0,0,661.0,0,0.0,632,2009,0,3,1,0
632,7,1329,2.0,441.0,1329.0,1960,1329,1960,1960.0,1,5,2,128.0,544.0,0.0,0,0,1,0.0,0,12285,785.0,3,0,0,0,0.0,0,0.0,633,2009,0,6,1,203
633,6,988,1.0,297.0,988.0,1959,988,1998,1959.0,2,6,0,0.0,708.0,66.0,156,0,0,1.0,0,9240,280.0,3,0,0,0,0.0,0,0.0,634,2009,0,8,1,0
634,6,1632,1.0,338.0,1240.0,1958,1632,1988,1958.0,2,6,1,183.0,620.0,80.0,289,0,0,1.0,0,9600,0.0,3,0,0,0,620.0,0,0.0,635,2009,0,6,1,0
635,6,1215,1.0,297.0,1215.0,1958,1215,1998,1958.0,1,6,0,176.0,585.0,66.0,0,0,0,0.0,0,12400,630.0,3,234,0,0,0.0,0,0.0,636,2009,0,7,1,0
636,5,1202,1.0,304.0,1202.0,1956,1202,1956,1956.0,1,6,0,0.0,435.0,70.0,0,35,0,0.0,0,8750,565.0,3,0,0,0,202.0,0,1.0,637,2009,0,5,1,120
637,5,1382,1.0,350.0,1382.0,1955,1382,1955,1955.0,1,6,0,0.0,172.0,70.0,280,0,0,0.0,0,8750,727.0,3,0,0,0,483.0,0,1.0,638,2009,0,5,1,0
638,4,1200,1.0,294.0,1200.0,1956,1200,1956,1956.0,1,6,2,0.0,155.0,80.0,0,189,0,1.0,0,10400,295.0,3,0,0,0,750.0,0,0.0,639,2009,0,5,1,140
639,6,1382,2.0,884.0,1362.0,1962,1382,1962,1991.0,1,6,1,399.0,672.0,120.0,0,0,0,1.0,0,19296,0.0,3,0,0,0,690.0,0,0.0,640,2009,0,5,1,252
640,5,1297,2.0,498.0,1297.0,1954,1297,1990,1954.0,1,5,1,650.0,1213.0,74.0,0,0,0,0.0,0,8532,84.0,3,0,0,0,0.0,0,1.0,641,2009,0,6,1,0
641,5,1866,2.0,495.0,1866.0,1958,1866,1958,1958.0,2,8,0,657.0,0.0,76.0,0,0,0,0.0,0,9482,1866.0,4,0,0,0,0.0,0,0.0,642,2009,0,4,2,0
642,6,1062,1.0,297.0,1062.0,1954,1062,1954,1954.0,1,6,0,80.0,490.0,53.0,0,0,0,1.0,0,8128,572.0,3,0,0,0,0.0,0,0.0,643,2009,0,7,1,0
643,5,1319,1.0,270.0,608.0,1953,1319,1953,1953.0,1,5,0,0.0,428.0,79.0,66,0,0,1.0,0,10634,0.0,3,0,0,0,180.0,0,0.0,644,2009,0,6,1,0
644,5,1112,2.0,480.0,631.0,1951,1112,1951,1951.0,1,5,0,0.0,308.0,67.0,0,0,0,0.0,0,13070,323.0,2,255,0,0,0.0,0,0.0,645,2009,0,5,1,0
645,4,1005,2.0,672.0,1005.0,1955,1005,1955,1977.0,1,5,1,0.0,0.0,60.0,0,0,0,0.0,0,10434,1005.0,2,0,0,0,0.0,0,0.0,646,2009,0,5,1,0
646,5,1363,1.0,288.0,1008.0,1951,1363,2000,1951.0,1,6,2,70.0,650.0,75.0,324,42,0,1.0,0,14559,178.0,2,168,0,0,180.0,2000,0.0,647,2009,0,7,1,0
647,5,793,1.0,240.0,793.0,1945,793,1950,1945.0,1,4,0,0.0,700.0,80.0,0,0,0,1.0,0,8480,93.0,2,0,0,0,0.0,0,0.0,648,2009,0,6,1,0
648,5,1031,1.0,230.0,1031.0,1952,1031,2005,1952.0,1,5,0,0.0,931.0,60.0,0,0,0,1.0,0,7626,100.0,2,0,0,0,0.0,0,0.0,649,2009,0,8,1,0
649,5,1210,1.0,616.0,0.0,1953,1210,1953,1953.0,1,7,0,140.0,0.0,75.0,208,0,1,0.0,0,9533,0.0,2,0,0,0,0.0,0,0.0,650,2009,0,5,1,100
650,3,1699,2.0,420.0,978.0,1900,1014,1970,1920.0,2,7,0,0.0,440.0,107.0,0,74,0,1.0,685,10615,538.0,3,0,0,0,0.0,0,0.0,651,2009,0,5,2,0
651,7,1527,2.0,410.0,699.0,1948,801,1999,1948.0,1,6,1,0.0,699.0,78.0,0,0,1,1.0,726,11419,0.0,3,0,0,0,0.0,0,0.0,652,2009,0,7,1,134
